author_id,created_at,id,tweet
28955739,2023-01-18 14:00:02+00:00,1615710611865849856,Yu-Gi-Oh! - Grandpa TV Crewneck up for order at The Yetee https://t.co/RO4fXkx9fA #ad https://t.co/wI1GAezuB9
28955739,2023-01-18 13:57:26+00:00,1615709957000925185,Huntdown (Switch) is $26.99 on Amazon https://t.co/UUClXCqpca #ad https://t.co/fgATccAjKi
263257931,2023-01-18 13:55:03+00:00,1615709354379907082,"This 80/1 boost is exclusive to SkyBet! 

Bet £10 &amp; you will get £30 FREE BETS when you join HERE: https://t.co/xY9BdcEm7L

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/PK9MkUKZw6"
97249002,2023-01-18 13:51:52+00:00,1615708553481691136,"@Ndavi_Nokeri rocked every outfit during her @MissUniverse journey paired with some fabulous @SteveMaddenSA heels to complete her look. 👠

Which pair is your fav ?😍

#misssa2022 #ndavinokeri #missuniverse #stevemadden #heels #sponsored #ad https://t.co/4xu30GctHu"
28955739,2023-01-18 13:51:49+00:00,1615708542593531904,"TRON: Legacy Soundtrack Vinyl is $25.97 on Amazon https://t.co/Jkz8U4xZE2 
$24.99 Target https://t.co/8b6Gc2yZZZ #ad https://t.co/ZAd2l62Z7t"
76919389,2023-01-18 13:50:30+00:00,1615708209733312512,"🤑 FREE BETS BONANZA 🤑

Get a HUGE £30 in FREE BETS today! 😍

BetUK are offering £30 in FREE BETS when you sign up here + place a £10 bet! 👇

£30 FREE BETS ➡️ https://t.co/knsZiFd45d 

*New Customer Offer*

🔞 T&amp;C's Apply. BeGambleAware #Ad https://t.co/t2ZmADuCO6"
2881040745,2023-01-18 13:49:17+00:00,1615707903637217280,"Gala (GALA), Optimism (OP), and Snowfall Protocol (SNW) Begin the New Year on a Strong Start
https://t.co/2yrDjGr7Zw

#Ad #Sponsored"
28955739,2023-01-18 13:48:51+00:00,1615707794413596673,"Yakuza: Like a Dragon - Day Ichi Edition (Xbox) is $14.21 on Amazon https://t.co/5zTZnZtHpi
PS4 $15.98 https://t.co/2WqN4U7Nln #ad 

also on PS+ Extra/Game Pass https://t.co/hCyuiicuhX"
16848804,2023-01-18 13:37:15+00:00,1615704875601362944,AN AMBITIOUS SANDWICH. bacon. avocado. tomato. repeat. #Ad https://t.co/zsNcowSTTz
2697780283,2023-01-18 13:28:30+00:00,1615702673252040704,"Celebrate the best of Irish culture in Dublin this January with these class events #ad @VisitDublin 

More info here: https://t.co/ndtbHLMbQ8 https://t.co/zUEaqV9YWL"
27631532,2023-01-18 13:25:50+00:00,1615702004659109893,Let’s go! It’s the @929espn Report for Wed 1/18 presented by @betlysportsbook - @memgrizz Gameday on 929FM/680AM #ad Scalabrine (1125) w/J&amp;J + @JRMooreMusic hosting w/me 4-6… Cavs game tonight. On @Audacy or Smart Speakers🗣 “play 929 ESPN” (link) https://t.co/Zpyir4Hvc2 https://t.co/E6fXmF65Vs
868494434,2023-01-18 13:25:00+00:00,1615701792653824002,"🐎 NEW SBK CUSTOMERS! 🐎

Join today, bet £10, and get £30 in FREE BETS! ✅

CLAIM HERE👇
https://t.co/1FY2baRu2k

#AD | New Customer Offer | T&amp;C’s Apply | 18+ | Begambleaware https://t.co/MwPu2q6Ch6"
1314206196,2023-01-18 13:21:58+00:00,1615701028111794176,"Staying connected on the go?
Not a problem with @Xfinity!
Over 20 million secure #Xfinity WiFi hotspots nationwide! 
Over 500 in my “neck of the woods” alone!  #Ad  #Gamechanger https://t.co/eRHyZR6wrs"
388871127,2023-01-18 13:21:05+00:00,1615700807730462721,"The smile you want, with highly trained, friendly professionals to help you.
#AD #SandalDentalcare  #Wakefield #PrivateDentist #AwardWinning
https://t.co/XNvX1Pk71t"
42869268,2023-01-18 13:19:24+00:00,1615700382348464128,"🎾 𝗔𝘂𝘀𝘁𝗿𝗮𝗹𝗶𝗮𝗻 𝗢𝗽𝗲𝗻 - 𝗦𝘁𝗿𝗲𝗮𝗺 🎥

Hubert Hurkacz vs Lorenzo Sonego is also available to watch live online right now 💻📲

#AusOpen 

18+ | #Ad | Be Gamble Aware"
42869268,2023-01-18 13:17:54+00:00,1615700007658655745,"🎾 𝗔𝘂𝘀𝘁𝗿𝗮𝗹𝗶𝗮𝗻 𝗢𝗽𝗲𝗻 - 𝗦𝘁𝗿𝗲𝗮𝗺 🎥

Watch Cameron Norrie vs Constant Lestienne streamed live online 💻📲

#AusOpen 

18+ | #Ad | Be Gamble Aware"
18760904,2023-01-18 13:17:30+00:00,1615699905187659778,"All of the delicious food served on the day will be made using plant-based ingredients and you'll even be treated to some complimentary prosecco 🥂 #ad @Dairygold_IE 

Click to enter: https://t.co/mgPIcKEnZI"
263257931,2023-01-18 13:15:30+00:00,1615699402047328264,"🤩 HUGE CROSS-MATCH BOOST 🚀

🦅 Crystal Palace vs Man United 🔴
⚪️ Leeds United vs Cardiff City 🔵

Was 50/1, NOW 80/1 👉 https://t.co/oEwbecTfWU

#Ad 18+ BeGambleAware https://t.co/C6aWEl038e"
1276177187322945541,2023-01-18 13:07:00+00:00,1615697261584945159,"For 25 years, @TRACCS has been inspiring, driving, and leading the evolution of communications in the MENA region into a game-changing industry with the power to deliver impact and influence positive change. 

#sponsored https://t.co/7LEaQ6F62J"
868494434,2023-01-18 12:55:30+00:00,1615694368878301185,"⚫️ FITZDARES OFFER! 🟠

Try Fitzdares for our Dark Horse!

Bet £30 and get £30 in FREE BETS + 20 Free Spins when you join Fitzdares! 🐴

Join HERE: 
https://t.co/PEYGo0I5dg

#Ad | New Customer Offer | 21+ | T&amp;Cs Apply | BeGambleAware https://t.co/e2xCWBB7jy"
263257931,2023-01-18 12:53:41+00:00,1615693914303877122,"Our #StatPack double for tonight is LIVE 🔥

🎯 Rashford 2+ SoT
❌ Shaw 2+ fouls

Coming in at 9/2, back it here 👉 https://t.co/sWDF1GXy7Z

#Ad 18+ BeGambleAware https://t.co/DOM3YMxHhG https://t.co/GF6o357JEV"
26507585,2023-01-18 12:46:30+00:00,1615692104008597504,"Why this Polish destination is a magnet for health-conscious tourists #ad
https://t.co/YjcwDpDMRV"
263257931,2023-01-18 12:45:30+00:00,1615691852325306369,"GET £50 FREE BETS FOR THIS WEEK'S ACTION!

Bet £10 on any ANY football tonight...

GET £50 IN FREE BETS! ✅

Join bet365 HERE: https://t.co/8u5GFTFFjq

#Ad | New Customer Offer | 18+ BeGambleAware https://t.co/SgUA9sps3x"
263257931,2023-01-18 12:45:30+00:00,1615691851884806145,"📈 TITLE CHARGE? 🏆

Man United head to Selhurst Park tonight knowing a win would take them 2nd in the table... 🤯

In-form Marcus Rashford is averaging 2.7 shots per game this season 🎯

Check out our full #StatPack below 👇

#Ad 18+ BeGambleAware https://t.co/d9l0oORlDX"
2881040745,2023-01-18 12:41:59+00:00,1615690968757411841,"Orbeon Protocol (ORBN) Remains Bullish as eCash (XEC) and GMX (GMX) Crash Further in Weeks
https://t.co/1fTZH1nASh

#Ad #Sponsored"
76919389,2023-01-18 12:35:30+00:00,1615689335424139264,"👀 NAP OF THE DAY 👀

⭕ 4.50 Dundalk

Back today's NAP here ➡️ https://t.co/cw1yXGzeJy

Sign up to 888Sport + place a £10 bet on the NAP to get £30 in FREE BETS! 👇

🌟 https://t.co/tlk5CmvSCS 🌟
 
🔞 T&amp;Cs Apply. BeGambleAware #Ad https://t.co/8GCDiG4zDR"
157997359,2023-01-18 12:35:00+00:00,1615689212128333827,"@edinburghcashme celebrates anniversary with designs for men &amp; women #Sponsored 
https://t.co/EIgDRZG4Tk"
15232909,2023-01-18 12:32:04+00:00,1615688472026648578,"New divorce systems can make ending a marriage easier than ever – but don’t fall into the remarriage trap
#AD @AndrewIsaacsLaw #solicitor #divorce #legal #legaladvice #familylaw #finance #MeltonMowbray #divorcelawyer #familylawyer #remarriagetrap
https://t.co/BiK6fnXZkn"
17680050,2023-01-18 12:28:01+00:00,1615687452798197765,"We find clients often feel a lot of guilt and a sense of personal failure at the breakdown of a marriage.”
#AD @gibsonkerruk #Divorce #FamilyLaw

https://t.co/LFJPzAnQc8"
868494434,2023-01-18 12:25:30+00:00,1615686818812264450,"🗣️""He's got pace. He's got stamina. He jumps like a stag""

@jamesmackieee gave his selection for the Champion Chase to @KateTracey12 and Ken Pitterson on Episode 7 of #TheInsideTrack! 👑

#Ad w/ @WillHillRacing https://t.co/IWUqo1AZsy"
18927441,2023-01-18 12:19:19+00:00,1615685263140724738,"From Engaging with Emblems to your new fortress in the sky, the Somniel, here are 5 things to know about Fire Emblem Engage. #sponsored @NintendoUK https://t.co/BDBbPGNEoM"
14786683,2023-01-18 12:19:03+00:00,1615685196233248770,"Keeping ahead of the curve with tax changes – this Blackpool accountancy firm can help the North West
#AD @JHAccountants #tax #accounts #accounting #taxreturns #audits #bookkeeping #Fylde #Fleetwood #Preston #business #NorthWest

https://t.co/Bto98amU7g"
263257931,2023-01-18 12:15:30+00:00,1615684302296997891,"🦅 CRYSTAL PALACE vs MAN UNITED BUILDABET 🔴

🔥 Coming in at a WHOPPING 120/1

Back it here 👉 https://t.co/uDy577Bcku

#Ad 18+ BeGambleAware https://t.co/0piInCXg7g"
633757427,2023-01-18 12:15:00+00:00,1615684176715325440,"Professionals in the architecture, engineering, and construction (AEC) industry need their tech to keep up with the pace of work. And that's where the HP ZBook Fury--designed to handle the most demanding workflows--comes in: https://t.co/znzKLsUegW h/t @HPandMe #ad"
451612382,2023-01-18 12:07:00+00:00,1615682163302699009,"🔙 Was: 5/6
📈 Now: 6/4

Get these enhanced odds for Novak Djokovic to win the #AusOpen PLUS £20 in free bets when you sign up to BoyleSports and bet £10! 🎾

New Customer Offer | T&amp;C's Apply | BeGambleAware | 18+ #AD"
25077472,2023-01-18 12:06:07+00:00,1615681941298110466,"Inspectors praise teaching and learning at Pennine Trust school, where “pupils are excited to arrive” each morning.
#AD @BlackoPrimary @ThePennineTrust #education #Ofsted #school #admissions #lancashire #ambition 
via @BurnleyExpress 

https://t.co/pnRz58mfM0"
868494434,2023-01-18 12:05:30+00:00,1615681786238967808,"Not got a bet365 account?

Bet £10 when you join and get £50 in FREE BETS!!

Claim HERE: https://t.co/86xFPC9NFg 

#Ad | New Customer Offer | 18+ | T&amp;C’s Apply | BeGambleAware https://t.co/84XZzbZiox"
36623980,2023-01-18 12:01:12+00:00,1615680705769373696,"The Vikings will be pitching their tents in central York this half term once again from 11th-19th February 2023 for the @JORVIKViking Festival! 🪓

Find out more: https://t.co/GzE5UONmJN #ad https://t.co/XEAQCQH1nC"
2402505734,2023-01-18 11:54:44+00:00,1615679075951181825,"Just as training is important to meet all your fitness goals, the right nutrition is equally essential to reach your highest potential. @Herbalifeindia is my one-stop solution for all nutritional needs to ensure that I recover healthier and faster through intense workouts. #ad https://t.co/1ytjYniDCH"
76919389,2023-01-18 11:50:30+00:00,1615678010857820161,"💰 £50 FREE BETS AVAILABLE TODAY 💰

Place a £10 bet to receive £50 in free bets when you sign up to bet365 here 🤝 ⬇️

👉 https://t.co/71pRD7SobY 👈

*New Customer Offer*

🔞 T&amp;C's Apply. https://t.co/lFPHHuqzCI #Ad https://t.co/zDS1PacUkc"
1426169094,2023-01-18 11:48:32+00:00,1615677516349595648,"💷 2️⃣x £20 FREE BET GIVEAWAY! 💷 

🟢 Thanks to @bet365, we're back with TWO more chances at winning a £20 free bet!

For your chance to win:
🔁 Retweet
🙌 Follow @FootySuperTips &amp; @bet365

Good luck!🤞 #Ad https://t.co/LLd1fpY2Nc"
6620582,2023-01-18 11:48:01+00:00,1615677384992096258,"Sheffield Theatres is seeking a passionate theatre professional to join their team as a theatre technician.

Find out more: https://t.co/gbhzb3we07 #Ad https://t.co/mTHp4u2VKT"
29011733,2023-01-18 11:41:06+00:00,1615675646474076161,"We’re hiring!
Do you work in digital marketing or sales? Have you got the knowledge and know-how to secure high value new business?
Here at @NatWorldPub we have more than 150 titles in print &amp; online inc @SheffieldStar.
Apply today email marcus.schofield@nationalworld.com
#ad https://t.co/HegcxOZaSs"
26507585,2023-01-18 11:41:00+00:00,1615675619999727616,Get planning for next Christmas #ad https://t.co/hNzGPnXE1c
263257931,2023-01-18 11:38:45+00:00,1615675056432070657,"This 80/1 boost is exclusive to SkyBet! 

Bet £10 &amp; you will get £30 FREE BETS when you join HERE: https://t.co/xY9BdcEm7L

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/IwcWFOar1w"
868494434,2023-01-18 11:35:30+00:00,1615674236063940613,"🗣️""I saw him at Christmas and he's developed into a wonderful specimen, physically he's strong""

Paddock specialist Ken Pitterson gave who he thinks can give Constitution Hill a run for his money in the 2023 Champion Hurdle on episode 7 of #TheInsideTrack!

#Ad @WillHillRacing https://t.co/zlHl7uFeuD"
19659101,2023-01-18 11:35:05+00:00,1615674131244105728,"Inspectors praise teaching and learning at Pennine Trust school, where “pupils are excited to arrive” each morning.
#AD @BlackoPrimary @ThePennineTrust #education #Ofsted #school #admissions #lancashire #ambition #respect #collaboration 
https://t.co/T4AHDCI8hd"
14784588,2023-01-18 11:34:25+00:00,1615673963320860673,"We’re hiring here at @NatWorldPub! 
Do you work in digital marketing or sales? Have you got the knowledge and know-how to secure high value new business? Excited to learn more about digital advertising? Apply today email marcus.schofield@nationalworld.com #ad https://t.co/VSmKseFYUT"
1343038112,2023-01-18 11:34:09+00:00,1615673895360598018,Book your after-season service with New Holland #Sponsored  https://t.co/Gq91wGBkhg
15229557,2023-01-18 11:30:42+00:00,1615673028590845952,"We’re hiring at @NatWorldPub! 
Do you work in digital marketing or sales? Have you got the knowledge and know-how to secure high value new business? Excited to learn more about digital advertising? Apply today email marcus.schofield@nationalworld.com #ad https://t.co/2QsFqfTCtI"
868494434,2023-01-18 11:30:00+00:00,1615672853021483010,"No Betfred account to back the Lucky? 🤔

Join today, place a £10 bet and you'll get £40 in bonuses! 😍

Claim here: https://t.co/iYLro2laQD

#Ad | New Customer Offer | 18+ | T&amp;C’s Apply | BeGambleAware https://t.co/WZTRdUknw7"
25077472,2023-01-18 11:16:04+00:00,1615669345832534016,"If you’ve ever fancied the gym but been wary to commit, this free weekend in Lancaster is just for you.
#AD @315healthclubs #Lancaster #Lancashire #FreshStart

https://t.co/c6dZk7b6Ru"
263257931,2023-01-18 11:15:00+00:00,1615669077258735616,"🤩 HUGE CROSS-MATCH BOOST 🚀

🦅 Crystal Palace vs Man United 🔴
⚪️ Leeds United vs Cardiff City 🔵

Was 50/1, NOW 80/1 👉 https://t.co/oEwbecTfWU

#Ad 18+ BeGambleAware https://t.co/ibGF3Fc3fy"
1355014327988707329,2023-01-18 11:14:58+00:00,1615669067536543746,"#vEmpireDDAO Is Now @VEMPStudios. Take A Look At Their New Website &amp; Learn How They Will Be Upgrading Their Entire Ecosystem Here! 👇

https://t.co/LTVj2b5OGe #AD #ETH #VEMP https://t.co/ZVxN9aGlaw"
451612382,2023-01-18 11:05:00+00:00,1615666560957386752,"If you aren't already with Paddy Power...

⬇️ Join down below
1️⃣0️⃣ Bet £10 on a football bet builder
🍀 Get £50 in free bet builders to use!

New Customer Offer | T&amp;C's Apply | BeGambleAware | 18+ #AD"
76919389,2023-01-18 11:05:00+00:00,1615666560579821569,"🚨 WEDNESDAY'S DAILY DOUBLE  🚨

⭕ 3.10 Dundalk
⭕ 4.37 Southwell

Add straight to betslip here ➡️ https://t.co/qkCJoWLlrs

Sign up to 888Sport + place a £10 bet on the double to get £30 in FREE BETS! 👇

🌟 https://t.co/tlk5CmvSCS 🌟

🔞 T&amp;Cs Apply. BeGambleAware #Ad https://t.co/fSUruVtMjr"
1323762343302615040,2023-01-18 11:00:11+00:00,1615665350435127298,"The birth of the @bunnyrivennft project in the gaming sector is a turning point, marking the continuous efforts of the Bunny team over the past year. Learn more here.

#crypto #CryptoNews #NFTs #Sponsored
https://t.co/QPmejnyBYI"
868494434,2023-01-18 10:55:30+00:00,1615664169574883328,"🔸BETFAIR OFFER! 🔸

Bet £10 on our Each Way Tip with Betfair and get £30 in FREE BETS! ✅

Claim Here 👇
https://t.co/IwanuKkZr0

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/tl3Zv7Btem"
76919389,2023-01-18 10:50:00+00:00,1615662785274286085,"🤑 FREE BETS BONANZA 🤑

Get a HUGE £30 in FREE BETS today! 😍

BetUK are offering £30 in FREE BETS when you sign up here + place a £10 bet! 👇

£30 FREE BETS ➡️ https://t.co/knsZiFd45d 

*New Customer Offer*

🔞 T&amp;C's Apply. BeGambleAware #Ad https://t.co/XMjADkMcxD"
20039763,2023-01-18 10:46:55+00:00,1615662008782979072,"#ad #gifted 
‘Discover the reading super hero within you, with the NEW OrCam Learn. Navigate through universes of books; listen to entire texts or single words, improve your reading fluency, and test your reading comprehension all at the touch of a finger. https://t.co/zkEAx9nHfZ https://t.co/vdWyj3awAN"
18050075,2023-01-18 10:46:03+00:00,1615661790590914562,"Do you have a couple of hours to spare each week to support an unpaid carer in your local community?
#Ad @AssocOfCarers #volunteering #carers #respitecare #charity #EastSussex #helping 

https://t.co/Eo82CYVpIo"
263257931,2023-01-18 10:45:30+00:00,1615661653256724482,"NEW BET UK CUSTOMERS! 🔥

Bet £10 and get Get £30 in FREE BETS for tonight's FA Cup action!

Join HERE: https://t.co/tKODamg4rv

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/4mnV6bBZTu"
868494434,2023-01-18 10:44:59+00:00,1615661523468165120,"MASSIVE PREMIUM PRICE BOOST ⬆️

⚽️ Crystal Palace v Man United
⚽️ Leeds United v Cardiff City

Boosted from 28/1 to 40/1!!! 🚀

Click the image to add to your betslip👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/8Yo2IZMG5m | Always Gamble Responsibly"
1448489431,2023-01-18 10:42:29+00:00,1615660893907435520,"In 2022, the Deutsche Internationale Schule Pretoria celebrated 50 years of Matric at the school. Continuing DSP’s tradition of excellence, the jubilee class achieved outstanding results.
#Classof2022 #matricresults
#sponsored https://t.co/jx4yDsQO2E"
868494434,2023-01-18 10:40:23+00:00,1615660366935072768,"WAS - 28/1 ❌
NOW - 40/1 ✅

Premier League &amp; FA Cup 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏆

Crystal Palace v Man United
Leeds United v Cardiff City

Click the image to add to your betslip👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/8Yo2IZMG5m | Always Gamble Responsibly"
868494434,2023-01-18 10:37:01+00:00,1615659517978574855,"40/1 CROSS-MATCH PREMIUM PRICE BOOST 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏆

TWO HUGE FIXTURES TONIGHT ⚔️💥

Crystal Palace v Man United
Leeds United v Cardiff City

Click the image to add to your betslip👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/8Yo2IZMG5m | Always Gamble Responsibly"
28090436,2023-01-18 10:31:02+00:00,1615658014425350144,"NEW VIDEO: You've never seen a laptop like this before... https://t.co/B8pT7S7RsU

@ASUSUK #ASUSLaunchEvent #ASUS #CES2023 #ad https://t.co/DWMeaB85Gz"
868494434,2023-01-18 10:25:00+00:00,1615656493726007296,"🐎 LIVESCORE BET OFFER!

Get £20 in free bets for racing when you place a £10 bet with Livescore!

Claim here 👇
https://t.co/Xp8yJROUW9

#Ad | New Customer Offer | 18+ | T&amp;C’s Apply | BeGambleAware https://t.co/7AlauZBhCu"
26469931,2023-01-18 10:23:49+00:00,1615656195292897280,"The Kazuya and Sephiroth amiibo are finally available on the My Nintendo Store UK! 🥳

Go! Go! Go! 👇

Kazuya: https://t.co/TrwlgZV7Ad

Sephiroth: https://t.co/m3NVUiivw1 #ad https://t.co/xNgsvfJ926"
160926944,2023-01-18 10:17:09+00:00,1615654517839732736,"Have you got a more unusual message for your Valentine? 😆  Say it with jewellery by Tresor.

Shop https://t.co/TYJii70XTw #Ad https://t.co/FVuAZOGlid"
868494434,2023-01-18 10:15:30+00:00,1615654103064973312,"Our Naps are boosted exclusively by SkyBet! 🚀

No Sky account to back the NAP? 🧐

Bet £10 and get £30 in FREE BETS!

Claim here: https://t.co/ECbcZPs1Ef

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/zIvBfEaf5X"
263257931,2023-01-18 10:15:00+00:00,1615653977349054467,"🦅 CRYSTAL PALACE vs MAN UNITED BUILDABET 🔴

🔥 Coming in at a WHOPPING 130/1

Back it here 👉 https://t.co/uDy577Bcku

#Ad 18+ BeGambleAware https://t.co/BFpdtkwscE"
263257931,2023-01-18 10:12:08+00:00,1615653255182258176,"Before Price Boost - 50/1 ❌
After Price Boost - 80/1 ✅

🔵 Crystal Palace v Man United 🔴
⚪️ Leeds v Cardiff 🔵

Click the image below to add to your betslip 👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/rGiIaLusaV | Always Gamble Responsibly"
263257931,2023-01-18 10:09:43+00:00,1615652646777458689,"80/1 CROSS-MATCH PREMIUM PRICE BOOST 🚀

FA Cup &amp; Premier League 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏆

🔵 Crystal Palace v Man United 🔴
⚪️ Leeds v Cardiff 🔵

Click the image below to add to your betslip 👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/rGiIaLusaV | Always Gamble Responsibly"
263257931,2023-01-18 10:08:08+00:00,1615652250457628674,"CROSS-MATCH PREMIUM PRICE BOOST 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏆

❌ - Was 50/1 
✅ - NOW 80/1 🚀

🔵 Crystal Palace v Man United 🔴
⚪️ Leeds v Cardiff 🔵

Click the image below to add to your betslip 👇

#Ad | Price correct as of 15:00pm 17/01/23 | 18+ | https://t.co/rGiIaLusaV | Always Gamble Responsibly"
3316850183,2023-01-18 10:00:33+00:00,1615650340073885696,"“I think it’s a city to love”: Barcelona’s residents are experiencing the rich culture of this historic city with the new transport connections being forged. 🗺️ #TheWayWeMove 
#Ad paid and presented by @IndraCompany"
19333738,2023-01-18 10:00:33+00:00,1615650339880927233,"Welcome to #MiddayReport with @MandyWiener

 Tune in📻: 92.7 and FM 106

Stream live💻: https://t.co/W6eZvRzHfZ

DStv📺: Channel 856

Call us on 011 883 0702, Tweet us on @Radio702 or send us a WhatsApp on 072 702 1702.

#702WalkTheTalk
#Sponsored by @Nedbank https://t.co/5jhn1FZeF8"
3316850183,2023-01-18 10:00:32+00:00,1615650336307380228,"“I think it’s a city to love”: Barcelona’s residents are experiencing the rich culture of this historic city with the new transport connections being forged. 🗺️ #TheWayWeMove 
#Ad paid and presented by @IndraCompany"
3316850183,2023-01-18 10:00:31+00:00,1615650333849522178,"“I think it’s a city to love”: Barcelona’s residents are experiencing the rich culture of this historic city with the new transport connections being forged. 🗺️ #TheWayWeMove 
#Ad paid and presented by @IndraCompany"
35254866,2023-01-18 10:00:31+00:00,1615650333279019009,"Welcome to #MiddayReport with @MandyWiener

You can listen via the CapeTalk app 💻, on DSTV channel 885 📺 or tune into 567 AM on your radio 📻.

Call us on 021 446 0567, Tweet us on @CapeTalk or send us a WhatsApp on 072 567 1 567.

#JoinTheConversation
#Sponsored by @Nedbank https://t.co/i7PAajxSUu"
3316850183,2023-01-18 10:00:30+00:00,1615650328220778502,"“I think it’s a city to love”: Barcelona’s residents are experiencing the rich culture of this historic city with the new transport connections being forged. 🗺️ #TheWayWeMove 
#Ad paid and presented by @IndraCompany"
2881040745,2023-01-18 10:00:27+00:00,1615650318422884353,"Wakanow Restructures For Global Expansion
https://t.co/GdO83FYWKo

#Ad #Sponsored"
76919389,2023-01-18 09:50:00+00:00,1615647685989523458,"SBK are offering £30 FREE BETS this week to ALL NEW CUSTOMERS!! 😍

Perfect to use on this week's sport! 🏇 ⚽️

All that's required is you sign up to SBK &amp; deposit £10 here 👇

👀 https://t.co/7oKWJ3r40k 👀

*New Customer Offer*

🔞 T&amp;C's Apply. BeGambleAware #Ad https://t.co/EtJxhmVjXO"
42622744,2023-01-18 09:47:30+00:00,1615647056705589248,Calling all Cambridgeshire businesses - it's time to boost your business https://t.co/dBpXSossjt #sponsored #CambsLiveBizAwards
16211434,2023-01-18 09:44:10+00:00,1615646218939518977,These delightful towns offer everything from craggy coves and cream teas to hillside picnics and frothing pints. #sponsored by @CitiBank and @AmericanAir https://t.co/V18WUDZQTz
16814473,2023-01-18 09:42:00+00:00,1615645672450949121,Prowriting: Say goodbye to spelling and grammar errors in your designs  https://t.co/9IBmXQTzZx #UX #ad
17680050,2023-01-18 09:39:05+00:00,1615644938208788481,"There’s more to Badenoch than the Monarch of the Glen
#AD @thestorylands #Cairngorms #History #Storytelling

https://t.co/Ek1P5CAFge"
868494434,2023-01-18 09:35:00+00:00,1615643911266918401,"⚫️ FITZDARES OFFER! 🟠

Try Fitzdares for our Dark Horse!

Bet £30 and get £30 in FREE BETS + 20 Free Spins when you join Fitzdares! 🐴

Join HERE: 
https://t.co/PEYGo0I5dg

#Ad | New Customer Offer | 21+ | T&amp;Cs Apply | BeGambleAware https://t.co/7kE77jWSvL"
76919389,2023-01-18 09:35:00+00:00,1615643911065583616,"👀 NAP OF THE DAY 👀

⭕ 4.50 Dundalk

Back today's NAP here ➡️ https://t.co/cw1yXGzeJy

Sign up to 888Sport + place a £10 bet on the NAP to get £30 in FREE BETS! 👇

🌟 https://t.co/tlk5CmvSCS 🌟
 
🔞 T&amp;Cs Apply. BeGambleAware #Ad https://t.co/J2RxV0KiXu"
390042363,2023-01-18 09:32:04+00:00,1615643171920150528,"🚨 New Paddy Power customer? You could use this offer ....

Bet on Celtic v St Mirren and get money back as CASH if you lose, plus 102-1 tips and prediction 🤑⚽

🔞 | https://t.co/hIDqpWvMUI | T&amp;Cs apply | #ad

https://t.co/DFdZAyARWd"
7235612,2023-01-18 09:29:00+00:00,1615642400965238788,Calling all Cambridgeshire businesses - it's time to boost your business https://t.co/GBsahz9zWc #sponsored #CambsLiveBizAwards
356893311,2023-01-18 09:27:39+00:00,1615642063655108609,"Hit a Sixer for your Business!🏏 Get Collateral-free MSME Loans from @KinaraCapital. Start with 1-Minute Eligibility Check on myKinara App 👍 

Download Now: https://t.co/7NHaG1BVRM 

#JadejaBatsforKinara 🏏 #AbMaroSixer #MSMEs #BusinessLoans #KinaraCapital #FundingYourFuture #ad https://t.co/OJTKOkKVJU"
39466886,2023-01-18 09:21:09+00:00,1615640427679416324,"This year you’ll find us hitting the gyms in Falkirk
#AD @FalkirkDelivers #Falkirk #LoveFalkirk #NewYearNewMindset #FalkirkFitness #dance

https://t.co/7QRh4cTn17"
41575172,2023-01-18 09:20:51+00:00,1615640350705713152,"#AD 

Another one spotted at Nandos 👀 

New signing, Edon Pruti, making himself right at home 🏡 

Reminder! Season ticket holders can get 20% off their full bill at any time in the Hartlepool branch🤩🤩

Just go in and show your card 💳

#HUFC https://t.co/lT2Gw0QZ5C"
263257931,2023-01-18 09:15:55+00:00,1615639108654612480,"This 80/1 boost is exclusive to SkyBet! 

Bet £10 &amp; you will get £30 FREE BETS when you join HERE: https://t.co/xY9BdcEm7L

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/maROhTN0mM"
263257931,2023-01-18 09:15:00+00:00,1615638877728825348,"🤩 HUGE CROSS-MATCH BOOST 🚀

🦅 Crystal Palace vs Man United 🔴
⚪️ Leeds United vs Cardiff City 🔵

Was 50/1, NOW 80/1 👉 https://t.co/oEwbecTfWU

#Ad 18+ BeGambleAware https://t.co/UQd5ioQlfq"
28955739,2023-01-18 09:06:27+00:00,1615636727166808067,Ni no Kuni II: Revenant Kingdom - Prince's Edition (Switch) is $10.99 on Amazon https://t.co/GCmULp1BnB #ad https://t.co/OhYPjzFHEJ
